file_id,number_of_pages,pdf_location,txt_location,txt_content
180-10060-10441,9,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10060-10441.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10060-10441.txt,
180-10060-10442,21,/Users/furkandemir/Desktop/Thesis/pdf_files/21-30/180-10060-10442.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10060-10442.txt,
180-10060-10444,7,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10060-10444.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10060-10444.txt,
180-10060-10445,12,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10060-10445.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10060-10445.txt,
180-10060-10447,9,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10060-10447.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10060-10447.txt,
180-10060-10449,14,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10060-10449.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10060-10449.txt,
180-10060-10450,14,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10060-10450.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10060-10450.txt,
180-10060-10451,7,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10060-10451.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10060-10451.txt,
180-10060-10452,14,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10060-10452.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10060-10452.txt,
180-10060-10453,55,/Users/furkandemir/Desktop/Thesis/pdf_files/51-60/180-10060-10453.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10060-10453.txt,
180-10060-10454,10,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10060-10454.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10060-10454.txt,
180-10060-10455,9,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10060-10455.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10060-10455.txt,
180-10060-10457,18,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10060-10457.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10060-10457.txt,
180-10060-10458,14,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10060-10458.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10060-10458.txt,
180-10060-10459,11,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10060-10459.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10060-10459.txt,
180-10060-10460,9,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10060-10460.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10060-10460.txt,
180-10060-10462,11,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10060-10462.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10060-10462.txt,
180-10060-10463,30,/Users/furkandemir/Desktop/Thesis/pdf_files/21-30/180-10060-10463.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10060-10463.txt,
180-10060-10464,12,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10060-10464.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10060-10464.txt,
180-10060-10465,11,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10060-10465.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10060-10465.txt,
180-10060-10467,13,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10060-10467.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10060-10467.txt,
180-10060-10468,16,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10060-10468.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10060-10468.txt,
180-10060-10470,9,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10060-10470.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10060-10470.txt,
180-10060-10471,9,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10060-10471.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10060-10471.txt,
180-10060-10472,12,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10060-10472.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10060-10472.txt,
180-10060-10473,8,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10060-10473.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10060-10473.txt,
180-10060-10475,19,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10060-10475.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10060-10475.txt,
180-10060-10477,13,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10060-10477.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10060-10477.txt,
180-10060-10478,7,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10060-10478.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10060-10478.txt,
180-10060-10480,18,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10060-10480.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10060-10480.txt,
180-10060-10481,6,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10060-10481.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10060-10481.txt,
180-10060-10482,6,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10060-10482.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10060-10482.txt,
180-10060-10483,14,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10060-10483.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10060-10483.txt,
180-10060-10484,6,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10060-10484.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10060-10484.txt,
180-10060-10486,27,/Users/furkandemir/Desktop/Thesis/pdf_files/21-30/180-10060-10486.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10060-10486.txt,
180-10060-10489,14,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10060-10489.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10060-10489.txt,
180-10060-10490,17,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10060-10490.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10060-10490.txt,
180-10060-10491,8,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10060-10491.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10060-10491.txt,
180-10060-10492,9,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10060-10492.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10060-10492.txt,
180-10060-10493,7,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10060-10493.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10060-10493.txt,
180-10060-10494,15,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10060-10494.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10060-10494.txt,
180-10060-10495,10,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10060-10495.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10060-10495.txt,
180-10060-10498,10,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10060-10498.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10060-10498.txt,
180-10060-10499,11,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10060-10499.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10060-10499.txt,
180-10068-10298,5,/Users/furkandemir/Desktop/Thesis/pdf_files/5/180-10068-10298.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10298.txt,
180-10068-10300,31,/Users/furkandemir/Desktop/Thesis/pdf_files/31-40/180-10068-10300.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10300.txt,
180-10068-10303,15,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10068-10303.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10303.txt,
180-10068-10305,8,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10068-10305.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10305.txt,
180-10068-10306,6,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10068-10306.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10306.txt,
180-10068-10307,8,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10068-10307.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10307.txt,
180-10068-10308,15,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10068-10308.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10308.txt,
180-10068-10309,5,/Users/furkandemir/Desktop/Thesis/pdf_files/5/180-10068-10309.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10309.txt,
180-10068-10310,17,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10068-10310.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10310.txt,
180-10068-10311,5,/Users/furkandemir/Desktop/Thesis/pdf_files/5/180-10068-10311.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10311.txt,
180-10068-10312,14,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10068-10312.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10312.txt,
180-10068-10313,8,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10068-10313.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10313.txt,
180-10068-10314,7,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10068-10314.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10314.txt,
180-10068-10315,8,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10068-10315.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10315.txt,
180-10068-10317,13,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10068-10317.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10317.txt,
180-10068-10318,7,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10068-10318.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10318.txt,
180-10068-10319,9,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10068-10319.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10319.txt,
180-10068-10320,10,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10068-10320.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10320.txt,
180-10068-10321,7,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10068-10321.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10321.txt,
180-10068-10322,19,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10068-10322.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10322.txt,
180-10068-10324,14,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10068-10324.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10324.txt,
180-10068-10325,10,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10068-10325.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10325.txt,
180-10068-10326,10,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10068-10326.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10326.txt,
180-10068-10327,7,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10068-10327.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10327.txt,
180-10068-10328,7,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10068-10328.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10328.txt,
180-10068-10332,9,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10068-10332.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10332.txt,
180-10068-10334,15,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10068-10334.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10334.txt,
180-10068-10335,5,/Users/furkandemir/Desktop/Thesis/pdf_files/5/180-10068-10335.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10335.txt,
180-10068-10336,9,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10068-10336.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10336.txt,
180-10068-10337,17,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10068-10337.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10337.txt,
180-10068-10339,10,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10068-10339.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10339.txt,
180-10068-10341,12,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10068-10341.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10341.txt,
180-10068-10343,5,/Users/furkandemir/Desktop/Thesis/pdf_files/5/180-10068-10343.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10343.txt,
180-10068-10344,12,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10068-10344.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10344.txt,
180-10068-10345,32,/Users/furkandemir/Desktop/Thesis/pdf_files/31-40/180-10068-10345.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10345.txt,
180-10068-10346,18,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10068-10346.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10346.txt,
180-10068-10347,6,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10068-10347.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10347.txt,
180-10068-10349,13,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10068-10349.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10349.txt,
180-10068-10350,8,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10068-10350.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10350.txt,
180-10068-10352,17,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10068-10352.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10352.txt,
180-10068-10355,10,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10068-10355.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10355.txt,
180-10068-10357,11,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10068-10357.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10357.txt,
180-10068-10359,6,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10068-10359.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10359.txt,
180-10068-10361,9,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10068-10361.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10361.txt,
180-10068-10362,6,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10068-10362.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10362.txt,
180-10068-10363,13,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10068-10363.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10068-10363.txt,
180-10070-10143,9,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10070-10143.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10070-10143.txt,
180-10070-10144,10,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10070-10144.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10070-10144.txt,
180-10070-10145,11,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10070-10145.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10070-10145.txt,
180-10070-10146,16,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10070-10146.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10070-10146.txt,
180-10070-10148,19,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10070-10148.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10070-10148.txt,
180-10070-10150,11,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10070-10150.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10070-10150.txt,
180-10070-10152,8,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10070-10152.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10070-10152.txt,
180-10070-10153,9,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10070-10153.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10070-10153.txt,
180-10070-10154,10,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10070-10154.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10070-10154.txt,
180-10070-10155,6,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10070-10155.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10070-10155.txt,
180-10070-10157,8,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10070-10157.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10070-10157.txt,
180-10070-10158,6,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10070-10158.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10070-10158.txt,
180-10070-10159,10,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10070-10159.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10070-10159.txt,
180-10070-10160,14,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10070-10160.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10070-10160.txt,
180-10070-10161,9,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10070-10161.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10070-10161.txt,
180-10070-10162,25,/Users/furkandemir/Desktop/Thesis/pdf_files/21-30/180-10070-10162.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10070-10162.txt,
180-10070-10163,13,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10070-10163.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10070-10163.txt,
180-10070-10164,34,/Users/furkandemir/Desktop/Thesis/pdf_files/31-40/180-10070-10164.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10070-10164.txt,
180-10070-10166,8,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10070-10166.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10070-10166.txt,
180-10070-10169,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/180-10070-10169.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10070-10169.txt,
180-10070-10170,8,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10070-10170.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10070-10170.txt,
180-10070-10171,11,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10070-10171.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10070-10171.txt,
180-10070-10173,8,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10070-10173.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10070-10173.txt,
180-10070-10174,9,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10070-10174.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10070-10174.txt,
180-10070-10175,11,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10070-10175.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10070-10175.txt,
180-10070-10176,17,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10070-10176.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10070-10176.txt,
180-10071-10000,9,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10071-10000.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10071-10000.txt,
180-10071-10001,14,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10071-10001.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10071-10001.txt,
180-10071-10459,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/180-10071-10459.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10071-10459.txt,
180-10072-10186,66,/Users/furkandemir/Desktop/Thesis/pdf_files/61-70/180-10072-10186.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10072-10186.txt,
180-10073-10093,247,/Users/furkandemir/Desktop/Thesis/files/101+/180-10073-10093.pdf,,
180-10073-10321,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/180-10073-10321.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10073-10321.txt,
180-10076-10105,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/180-10076-10105.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10076-10105.txt,
180-10078-10492,7,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10078-10492.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10078-10492.txt,
180-10086-10257,8,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10086-10257.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10086-10257.txt,
180-10091-10228,12,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10091-10228.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10091-10228.txt,
180-10093-10162,16,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10093-10162.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10093-10162.txt,
180-10094-10459,6,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10094-10459.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10094-10459.txt,
180-10096-10399,10,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10096-10399.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10096-10399.txt,
180-10096-10401,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/180-10096-10401.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10096-10401.txt,
180-10096-10448,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/180-10096-10448.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10096-10448.txt,
180-10104-10294,15,/Users/furkandemir/Desktop/Thesis/pdf_files/11-20/180-10104-10294.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10104-10294.txt,
180-10104-10354,21,/Users/furkandemir/Desktop/Thesis/pdf_files/21-30/180-10104-10354.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10104-10354.txt,
180-10106-10008,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/180-10106-10008.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10106-10008.txt,
180-10106-10011,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/180-10106-10011.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10106-10011.txt,
180-10107-10006,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/180-10107-10006.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10107-10006.txt,
180-10110-10100,27,/Users/furkandemir/Desktop/Thesis/pdf_files/21-30/180-10110-10100.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10110-10100.txt,
180-10110-10121,8,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10110-10121.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10110-10121.txt,
180-10110-10484,409,/Users/furkandemir/Desktop/Thesis/files/101+/180-10110-10484.pdf,,
180-10111-10051,9,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10111-10051.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10111-10051.txt,
180-10111-10288,6,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10111-10288.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10111-10288.txt,
180-10113-10119,9,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10113-10119.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10113-10119.txt,
180-10113-10246,3,/Users/furkandemir/Desktop/Thesis/pdf_files/3/180-10113-10246.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10113-10246.txt,
180-10117-10032,142,/Users/furkandemir/Desktop/Thesis/files/101+/180-10117-10032.pdf,,
180-10117-10245,5,/Users/furkandemir/Desktop/Thesis/pdf_files/5/180-10117-10245.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10117-10245.txt,
180-10120-10150,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/180-10120-10150.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10120-10150.txt,
180-10125-10075,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/180-10125-10075.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10125-10075.txt,
180-10125-10076,2,/Users/furkandemir/Desktop/Thesis/pdf_files/2/180-10125-10076.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10125-10076.txt,
180-10125-10077,7,/Users/furkandemir/Desktop/Thesis/pdf_files/6-10/180-10125-10077.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10125-10077.txt,
180-10125-10078,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/180-10125-10078.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10125-10078.txt,
180-10125-10079,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/180-10125-10079.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10125-10079.txt,
180-10125-10080,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/180-10125-10080.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10125-10080.txt,
180-10125-10081,5,/Users/furkandemir/Desktop/Thesis/pdf_files/5/180-10125-10081.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10125-10081.txt,
180-10125-10082,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/180-10125-10082.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10125-10082.txt,
180-10125-10083,4,/Users/furkandemir/Desktop/Thesis/pdf_files/4/180-10125-10083.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10125-10083.txt,
180-10125-10084,5,/Users/furkandemir/Desktop/Thesis/pdf_files/5/180-10125-10084.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10125-10084.txt,
180-10125-10085,5,/Users/furkandemir/Desktop/Thesis/pdf_files/5/180-10125-10085.pdf,/Users/furkandemir/Desktop/Thesis/ocr_output/180-10125-10085.txt,
